#CustomerId,Surname,CreditScore,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance,Rank
15583597,Ikedinachukwu,696,47,1,1,1,80591,0,106759,2096
15629511,Lavrentiev,738,49,6,1,1,123499,0,106771,2097
15808044,Ts'ui,580,65,9,3,1,107891,1,106804,2098
15654156,Marcelo,722,32,5,1,1,76999,0,106808,2099
15805429,Murray,699,59,3,1,0,163570,0,106820,2100
15771580,Davison,850,38,0,1,0,148978,0,106832,2101
15773277,Barnes,676,35,5,2,1,84200,0,106837,2102
15723488,Watson,668,47,7,1,0,157959,1,106854,2103
15788183,Longo,458,43,1,2,1,100564,0,106870,2104
15588219,Ford,850,38,1,2,1,29333,0,106872,2105
15792222,Johnstone,712,37,1,2,0,169387,0,106882,2106
15728709,Shih,484,40,7,2,0,118046,0,106901,2107
15657284,Day,674,47,6,1,1,2079,1,106902,2108
15584037,Denisov,727,58,5,1,1,25881,1,106913,2109
15616270,Chao,620,42,4,1,0,119747,0,106921,2110
15580487,Martin,627,38,8,2,0,84270,0,106923,2111
15658935,Freeman,630,34,9,2,1,138275,0,106937,2112
15732020,Rutherford,610,57,6,2,0,186612,0,106938,2113
15637522,Shubina,507,31,0,1,0,44001,0,106942,2114
15718921,Ho,625,32,7,1,1,134794,0,106957,2115
15754105,Olisanugo,650,37,5,1,0,24495,0,106967,2116
15785358,Gresswell,586,46,8,1,1,79367,1,106969,2117
15597591,Lung,456,29,5,1,1,153420,0,107000,2118
15588186,Polyakov,520,45,7,1,1,32904,0,107023,2119
15593715,Castiglione,634,27,3,1,1,173426,0,107028,2120
15725818,Chibuzo,583,40,4,1,1,5636,0,107041,2121
15671139,Brizendine,694,39,0,1,1,102284,0,107043,2122
15571873,Sung,655,24,9,1,1,51960,0,107065,2123
15613854,Mauldon,622,46,4,2,1,30985,1,107073,2124
15589698,De Luca,555,42,6,1,1,41304,1,107105,2125
15792329,Mao,494,37,5,2,1,172063,0,107106,2126
15609254,Fernandez,513,41,9,2,1,160547,0,107135,2127
15794178,Walpole,657,34,3,1,1,153895,0,107137,2128
15709741,Hussain,668,28,4,1,1,193019,0,107141,2129
15634950,Obiajulu,657,57,8,1,1,126370,1,107175,2130
15729412,Holloway,682,38,4,1,1,15669,0,107192,2131
15724423,Wilson,571,38,6,2,0,38963,0,107194,2132
15661290,Hightower,785,38,9,1,0,146399,0,107200,2133
15748856,Liang,664,32,10,1,1,112340,0,107210,2134
15613014,Hs?,722,29,1,2,1,24925,0,107234,2135
15679294,Brennan,589,46,10,2,1,37024,0,107239,2136
15775891,Myers,634,48,2,1,1,103712,1,107248,2137
15725664,Wallace,549,38,8,1,0,157443,0,107283,2138
15629787,Tu,652,27,10,2,0,44436,0,107304,2139
15663650,Russell,698,52,10,3,1,28806,1,107304,2140
15668958,Chatfield,521,30,2,1,1,64300,0,107316,2141
15614813,Cocci,777,46,0,1,1,487,0,107363,2142
15646859,Heydon,621,47,7,1,1,66799,0,107363,2143
15743582,T'ang,632,27,3,1,1,62703,0,107376,2144
15621244,Gallo,678,36,0,1,1,84460,0,107380,2145
15670602,Burgess,790,24,7,1,0,160450,0,107418,2146
15709604,McMillan,781,23,2,1,1,173843,0,107433,2147
15669411,Muse,750,52,6,1,1,126233,1,107468,2148
15588090,Ferri,726,51,8,2,1,140938,1,107495,2149
15807837,Mazzanti,640,30,6,1,1,187632,0,107500,2150
15640953,Bligh,611,26,2,2,1,120802,0,107509,2151
15614923,Nielson,630,41,7,1,0,46157,0,107512,2152
15596414,Chandler,796,41,8,1,1,18510,0,107525,2153
15614213,Muramats,620,37,0,1,1,71176,0,107549,2154
15587596,Morrison,628,39,8,1,1,117523,0,107553,2155
15590888,Wade,693,34,10,2,0,154631,0,107556,2156
15677382,Miller,625,69,1,1,1,182336,0,107570,2157
15674637,Pagnotto,491,68,3,1,0,113696,0,107572,2158
15636595,Loton,602,37,3,2,0,153123,0,107593,2159
15659420,Foley,659,32,3,2,1,102417,0,107594,2160
15663446,Volkova,792,29,4,1,1,18922,1,107602,2161
15722409,Ritchie,693,47,8,1,1,80149,0,107605,2162
15669175,Ts'ai,479,24,6,2,0,169506,0,107638,2163
15790564,She,832,40,9,2,1,134639,0,107649,2164
15737961,Miller,509,29,0,2,1,92898,0,107713,2165
15740223,Walton,479,51,1,3,1,86128,1,107715,2166
15777892,Samsonova,721,37,3,1,1,158591,0,107721,2167
15738497,Chukwujamuike,729,44,4,2,1,153065,0,107727,2168
15713596,Ugochukwu,428,62,1,1,0,58382,0,107736,2169
15788539,Foxall,501,34,3,1,1,9249,0,107748,2170
15677305,Hsieh,490,35,7,1,1,3937,0,107749,2171
15725076,Anderson,653,27,6,2,1,33389,0,107752,2172
15774738,Campa,632,44,3,1,1,185668,0,107765,2173
15757537,Francis,610,31,6,1,1,141138,0,107785,2174
15609058,Wan,676,23,1,1,0,116379,0,107787,2175
15679075,Onyemere,701,37,8,1,1,16967,0,107799,2176
15702416,Cecil,734,43,7,1,0,182506,0,107806,2177
15588449,Chuang,591,27,5,1,0,162502,1,107813,2178
15661670,Chidozie,524,31,8,1,1,199725,1,107819,2179
15607537,Crawford,587,46,9,1,1,139431,1,107851,2180
15768816,Shen,570,42,0,2,1,127529,0,107857,2181
15622305,Martin,746,33,2,2,1,146192,0,107868,2182
15681991,Walsh,542,32,7,1,1,125303,0,107872,2183
15670172,Padovesi,622,30,4,1,0,196895,0,107879,2184
15694506,Briggs,611,31,0,2,1,183488,0,107885,2185
15795759,Bergamaschi,698,52,1,1,1,168886,1,107907,2186
15615050,Savage,575,47,9,2,1,63452,1,107916,2187
15714575,Batt,742,44,8,1,0,17375,1,107926,2188
15705676,Wardle,690,35,9,2,0,48478,0,107944,2189
15705860,McKenzie,631,40,3,1,1,52450,1,107949,2190
15578865,Palerma,632,50,5,1,1,6985,1,107959,2191
15573888,Ponomaryov,648,43,1,1,0,186439,1,107963,2192
15734659,Sozonov,640,46,5,2,1,155876,0,107978,2193
15655903,Michael,701,34,6,1,1,119375,0,107980,2194
15753888,Johnston,607,62,8,1,1,23387,1,108005,2195
15630910,Treacy,800,49,7,1,0,47125,0,108007,2196
15746564,O'Sullivan,566,42,3,1,1,157486,0,108011,2197
15688849,Martin,609,48,1,3,1,184525,1,108019,2198
15670898,McKenzie,740,60,5,2,0,25980,1,108028,2199
15665790,Rowntree,538,39,7,2,1,27231,0,108055,2200
15721116,Napolitano,597,24,0,2,1,187826,0,108058,2201
15625641,Forbes,697,74,3,2,1,16446,0,108071,2202
15592816,Udokamma,623,48,1,1,1,118855,1,108076,2203
15717879,Chen,712,79,5,1,1,174119,0,108079,2204
15794204,Manna,687,28,7,1,1,27411,0,108117,2205
15618695,Ts'ui,571,22,3,1,0,53329,0,108117,2206
15646810,Quinn,603,44,6,2,1,108488,1,108122,2207
15711687,Nero,434,41,4,1,0,56784,0,108129,2208
15675185,Chuang,697,48,2,2,1,103944,0,108129,2209
15780124,Blair,841,74,9,1,0,60830,0,108132,2210
15681928,Yancy,577,35,4,1,1,105408,0,108155,2211
15631838,Findlay,606,61,5,2,0,8643,0,108166,2212
15815095,Burfitt,850,54,7,2,0,24093,1,108186,2213
15808960,Alleyne,620,40,5,2,1,49722,0,108197,2214
15652030,De Bernales,637,49,2,1,1,169038,1,108205,2215
15741385,Gallop,710,45,9,1,1,188574,0,108231,2216
15728474,Chienezie,558,32,4,1,1,143783,0,108236,2217
15686870,Ball,761,36,8,2,0,99444,0,108239,2218
15664734,T'ao,673,25,3,2,1,103574,0,108245,2219
15585451,Vigano,558,32,1,1,1,6935,0,108263,2220
15642934,Mason,669,35,4,2,1,174970,0,108269,2221
15742668,Day,626,37,6,1,1,5598,0,108269,2222
15764409,Goodman,613,37,9,1,1,114153,0,108287,2223
15609558,McDonald,835,47,5,2,1,45860,1,108289,2224
15702601,Wyatt,680,30,4,2,0,44385,1,108300,2225
15619674,White,649,35,4,1,1,192486,0,108306,2226
15754443,Fadden,443,35,9,1,1,129031,1,108308,2227
15569682,Leckie,768,37,9,1,1,41788,1,108308,2228
15633194,Osborne,771,41,10,4,1,137510,1,108309,2229
15776558,Nicholls,673,31,1,1,0,38802,0,108345,2230
15682268,Steere,676,26,1,1,0,60232,1,108349,2231
15787597,Hsu,420,31,1,2,1,9905,0,108378,2232
15588622,Marchesi,599,25,7,1,1,79006,0,108381,2233
15798960,Meng,680,33,2,1,0,39058,0,108393,2234
15756472,Odinakachukwu,804,25,7,1,1,128277,0,108397,2235
15599090,McKelvey,564,40,7,1,1,83681,0,108407,2236
15620836,Lo Duca,816,34,2,2,1,102909,0,108411,2237
15600821,Hardy,721,69,2,1,1,178418,0,108424,2238
15737741,McKay,607,33,2,2,0,109291,1,108432,2239
15607748,Bennett,498,37,8,2,1,14865,0,108433,2240
15623499,Holman,548,49,9,1,0,127023,1,108438,2241
15592773,Eberegbulam,630,51,0,3,0,88373,1,108449,2242
15687329,Hope,763,32,1,2,1,60552,1,108466,2243
15577515,Sung,554,55,0,1,0,140003,1,108477,2244
15731148,Isayeva,558,33,0,1,1,109097,1,108477,2245
15750335,Paterson,850,43,0,3,1,184045,1,108509,2246
15630580,Y?,751,34,9,2,1,27098,0,108513,2247
15645271,Radcliffe-Brown,615,24,8,2,0,179488,1,108528,2248
15711759,Wilkins,576,29,5,1,1,126469,0,108541,2249
15805637,Hsing,625,36,9,3,1,133808,1,108546,2250
15572356,Tsai,689,73,1,1,0,167969,0,108555,2251
15615797,Hyde,743,59,5,1,1,192127,1,108585,2252
15644896,Thompson,663,32,3,1,1,182355,0,108587,2253
15778025,Dellucci,685,43,9,2,0,194809,0,108589,2254
15790379,Rowe,629,28,8,1,1,119648,0,108601,2255
15585067,Wilson,634,31,9,1,1,179486,1,108632,2256
15688128,Loggia,542,34,8,1,0,144725,0,108654,2257
15735388,Wayn,717,25,7,2,1,190012,0,108665,2258
15729279,Naylor,718,25,4,1,1,63031,0,108692,2259
15707634,Anenechukwu,775,32,2,2,1,161070,0,108699,2260
15770968,Leason,741,19,8,2,1,24857,0,108712,2261
15745455,Navarrete,638,62,4,2,1,74241,0,108717,2262
15652527,Champion,680,44,7,1,0,72330,0,108725,2263
15697100,Wright,772,48,6,1,1,184565,1,108737,2264
15670039,Sun,509,25,3,2,1,106921,0,108739,2265
15713853,Ifeajuna,732,42,9,2,1,65323,0,108748,2266
15768471,Wagner,554,54,6,1,1,40914,1,108755,2267
15641860,Bradley,764,34,6,2,1,166325,1,108760,2268
15613427,Barling,683,49,7,2,0,140763,0,108798,2269
15754267,Fleming,697,31,3,2,0,123826,0,108805,2270
15766355,Lettiere,550,49,0,3,1,61447,1,108807,2271
15686164,Maclean,850,31,1,1,1,132173,0,108822,2272
15751158,Mashman,571,42,4,3,1,55559,1,108825,2273
15576216,Chienezie,655,37,4,1,1,79555,1,108863,2274
15799635,Arbour,577,51,2,1,0,140801,1,108867,2275
15668830,Wan,650,24,8,1,1,104493,0,108882,2276
15586069,Abernathy,560,30,0,1,1,27915,0,108883,2277
15779176,Dike,565,58,3,3,0,135876,1,108888,2278
15807889,Wood,634,74,5,1,1,10078,0,108892,2279
15791867,Hicks,544,44,2,1,0,69228,1,108896,2280
15789014,Scott,600,26,6,1,1,82547,0,108909,2281
15566735,Obialo,548,36,2,2,1,140460,0,108914,2282
15778155,T'ien,520,31,3,1,1,183572,1,108914,2283
15648362,Kennedy,728,45,3,2,1,84300,1,108924,2284
15681115,Iroawuchi,787,39,10,1,1,101168,0,108935,2285
15642098,Cox,622,36,0,2,1,111180,1,108960,2286
15617432,Folliero,816,40,9,1,1,79581,0,109003,2287
15588537,Robinson,615,41,9,1,1,196500,0,109013,2288
15619016,McMinn,660,46,5,2,1,33681,0,109020,2289
15637717,Lockington,704,41,4,2,1,43117,0,109027,2290
15768151,Romano,514,45,3,1,0,155407,1,109032,2291
15713912,Nebechukwu,516,45,8,1,0,115818,0,109044,2292
15711455,Kuo,740,36,4,1,0,94555,1,109045,2293
15777586,Moss,784,42,2,2,1,6410,0,109052,2294
15600991,Artemieva,694,31,6,2,1,19449,1,109053,2295
15716381,Greece,666,50,7,1,1,140136,1,109062,2296
15594502,Zotov,655,37,6,2,1,1776,0,109093,2297
15736299,Bell,729,36,8,1,0,121311,0,109107,2298
15798709,Gill,588,32,3,1,0,4994,0,109109,2299
15744105,Kodilinyechukwu,768,28,3,2,0,50911,0,109118,2300
15607330,Vasilyev,713,42,0,1,0,167873,0,109122,2301
15813327,Romani,710,21,4,2,1,56192,0,109131,2302
15797822,Kingsley,678,28,2,1,1,58814,0,109137,2303
15693205,Peng,691,41,8,3,1,148849,1,109154,2304
15731117,Kao,437,28,2,1,1,152987,0,109161,2305
15711901,Iheatu,500,45,2,1,1,126145,0,109163,2306
15592461,Jackson,603,26,4,1,1,92841,0,109166,2307
15695339,Lucchesi,517,53,0,1,1,54676,1,109173,2308
15723320,Azubuike,651,25,2,2,1,114566,0,109175,2309
15645847,P'eng,569,35,2,3,1,109393,1,109197,2310
15788920,Ch'ang,836,32,4,2,1,55218,0,109197,2311
15673790,Taylor,498,45,7,2,0,165990,0,109201,2312
15647807,Wyckoff,642,40,8,1,1,52828,0,109220,2313
15581036,Beyer,712,40,3,2,1,120159,1,109309,2314
15731543,Becker,679,58,9,1,1,3829,0,109328,2315
15733964,Russo,606,53,1,1,1,75860,0,109330,2316
15591010,McDonald,434,55,8,2,1,96406,1,109339,2317
15602354,Ginikanwa,564,33,3,1,1,75633,0,109342,2318
15784280,Reilly,686,35,2,2,0,86043,0,109343,2319
15627848,Tsui,683,38,7,2,1,102666,0,109346,2320
15806256,Jackson,540,48,2,1,1,88703,1,109349,2321
15593954,Eva,516,47,6,1,0,121365,0,109387,2322
15631406,Munro,459,50,5,1,1,155721,0,109388,2323
15659807,Nwachinemelu,657,41,8,1,1,66464,0,109402,2324
15754849,Tyler,776,32,4,2,1,126517,0,109421,2325
15583668,Ludowici,726,42,2,1,0,175161,0,109472,2326
15747323,Vasilyeva,535,48,9,1,1,157358,1,109472,2327
15774166,Mitchell,607,24,2,2,0,127561,0,109484,2328
15727811,Ts'ui,661,47,0,1,0,188324,1,109494,2329
15629545,Buckley,790,41,7,1,0,86776,0,109509,2330
15571284,Elmore,756,32,0,2,1,56176,0,109528,2331
15725141,Whiddon,716,44,3,1,1,27342,1,109528,2332
15652084,Boni,515,40,0,1,1,166371,0,109542,2333
15568046,Izuchukwu,809,24,7,1,1,183515,0,109558,2334
15768295,Warner,778,34,7,1,0,113047,0,109564,2335
15614420,Gerasimova,531,32,0,2,1,172050,0,109570,2336
15801462,Yermakov,716,31,8,2,1,51504,0,109578,2337
15624755,Pepper,707,40,3,1,1,189366,0,109628,2338
15744913,Chizoba,788,36,10,1,1,16149,0,109633,2339
15588580,Kennedy,584,36,4,1,1,70241,0,109647,2340
15733387,Pham,707,53,6,1,1,52110,0,109663,2341
15809263,Y?,729,29,5,1,1,25548,0,109677,2342
15569247,Mitchell,727,57,1,1,0,753,0,109680,2343
15730397,Narelle,739,40,1,1,1,193321,0,109682,2344
15617331,Sergeyeva,637,39,3,1,1,88391,1,109698,2345
15636024,Blackburn,692,34,4,1,1,37899,0,109699,2346
15809826,Craigie,728,46,2,1,1,20277,1,109706,2347
15749679,Beck,699,39,2,1,1,180022,0,109724,2348
15681068,Chinagorom,796,45,2,1,1,123883,0,109730,2349
15758813,Campbell,350,39,0,2,0,123602,1,109733,2350
15623791,Padovesi,632,40,3,1,1,141897,0,109741,2351
15585835,Lord,655,34,4,2,1,134034,0,109784,2352
15579914,Garcia,633,30,2,2,1,139713,0,109787,2353
15658233,Naylor,724,41,5,1,0,149594,0,109798,2354
15782468,Hart,850,51,3,2,1,12458,1,109800,2355
15714256,Gerasimov,666,30,7,1,0,163626,0,109805,2356
15755018,Dickinson,568,26,10,2,1,154491,0,109819,2357
15624013,Maxwell,541,39,6,1,1,25289,0,109845,2358
15764072,Somerville,759,31,1,1,1,42013,0,109849,2359
15671582,John,660,38,6,1,1,154642,0,109869,2360
15723864,Lucas,828,47,1,2,1,83611,1,109877,2361
15792668,Hamilton,661,37,7,2,1,115038,1,109908,2362
15613630,Tang,775,52,8,1,1,96823,1,109923,2363
15737408,L?,703,41,6,1,1,116267,0,109942,2364
15742480,Igwebuike,775,36,2,2,0,71683,0,109949,2365
15609669,Chuang,542,39,4,2,1,41269,0,109949,2366
15599860,Warner,647,26,8,1,1,136592,1,109958,2367
15729065,Mackay,784,28,2,2,1,170830,0,109960,2368
15784923,Chimezie,705,37,3,1,1,36321,1,109974,2369
15642391,Lettiere,621,51,4,1,0,177741,1,109979,2370
15582714,Napolitani,749,47,9,1,0,135655,1,110023,2371
15742378,Swaim,520,32,5,1,1,56247,0,110030,2372
15717736,Shen,639,46,10,2,1,133996,0,110031,2373
15762228,Barnes,506,35,6,2,1,26319,0,110047,2374
15748639,Hayslett,497,35,7,2,1,92887,0,110054,2375
15589296,Brown,724,40,6,1,1,86951,0,110054,2376
15623063,Taylor,651,35,8,1,1,127679,1,110068,2377
15710825,Ch'en,592,31,7,1,0,43921,0,110071,2378
15569626,Miller,577,35,5,1,1,109794,0,110080,2379
15700657,Thornton,641,40,2,1,1,159773,0,110087,2380
15750181,Sanderson,553,41,9,2,0,81899,0,110113,2381
15630698,Hay,745,55,9,1,0,51548,1,110124,2382
15602797,Okwudilichukwu,645,49,5,3,0,187690,1,110133,2383
15807993,Bruno,588,30,0,1,1,5791,1,110148,2384
15663194,Voronova,582,40,3,1,1,191758,1,110150,2385
15772941,Lane,666,30,3,1,0,74849,0,110153,2386
15802207,Ibezimako,769,43,4,2,1,87537,0,110183,2387
15637788,Schmidt,743,23,3,1,1,95583,0,110204,2388
15813067,Williams,432,45,3,1,1,43047,1,110219,2389
15601811,Caldwell,668,53,10,1,0,183981,1,110240,2390
15662578,Dettmann,679,35,1,1,1,178291,0,110245,2391
15745533,Sargent,799,63,1,2,1,37464,1,110314,2392
15578435,Langlands,640,40,8,1,1,157887,0,110341,2393
15604119,Alderete,850,35,7,1,0,126356,0,110350,2394
15627352,Bulgakov,459,46,7,1,1,4969,1,110356,2395
15591107,Flemming,723,68,3,1,0,141978,1,110357,2396
15720559,Heath,487,61,5,1,0,11384,1,110368,2397
15769596,Yen,710,24,2,2,0,15832,1,110407,2398
15627212,Smith,630,36,2,1,1,48985,0,110414,2399
15581440,Christie,724,48,6,2,1,80552,1,110463,2400
15775235,Ku,690,36,6,1,0,81292,0,110480,2401
15772262,Vavilov,545,37,9,1,1,127395,0,110484,2402
15721019,Jones,687,24,3,1,1,158615,0,110495,2403
15758750,Iweobiegbunam,564,31,0,1,1,87061,0,110527,2404
15573520,Rhodes,692,49,6,2,0,107473,0,110540,2405
15678886,Golubev,679,38,7,2,1,46523,0,110555,2406
15691150,Ku,699,32,4,1,1,127430,0,110559,2407
15775490,Downie,660,38,5,2,1,195907,0,110571,2408
15588854,Wu,715,31,3,1,1,94715,0,110581,2409
15662884,Naylor,739,58,1,1,0,160123,1,110598,2410
15688691,Lei,665,51,9,2,0,1113,1,110610,2411
15775949,Trevisani,612,38,7,1,1,193503,0,110615,2412
15670205,Boyd,518,41,5,1,1,89328,0,110625,2413
15575623,Simpson,589,31,10,1,1,148219,0,110635,2414
15701121,Holt,521,38,5,1,0,136508,1,110641,2415
15787204,Howe,774,43,1,1,0,108804,0,110647,2416
15673693,Reppert,682,26,0,1,0,111879,0,110654,2417
15651020,Fiorentino,473,25,6,2,0,46758,0,110666,2418
15634968,Hsueh,789,37,6,1,1,71121,1,110689,2419
15605666,Peyser,720,34,6,1,1,9398,0,110717,2420
15675422,Conway,544,32,9,1,1,14560,0,110728,2421
15610900,Thompson,770,70,9,1,1,22667,1,110739,2422
15658158,Sullivan,672,23,10,1,1,80779,0,110742,2423
15754012,Shepherdson,687,35,1,2,1,47921,0,110752,2424
15678727,Tan,770,45,4,1,1,26164,1,110766,2425
15661526,Anderson,815,37,2,2,1,2384,0,110777,2426
15774285,Kentish,649,47,8,1,1,71420,0,110783,2427
15661275,Wynn,532,52,3,1,1,148705,1,110792,2428
15697311,Nebechukwu,697,56,5,1,1,50230,1,110802,2429
15634281,P'an,720,43,10,1,0,72862,0,110823,2430
15633866,Hsiung,753,30,1,1,1,57896,0,110825,2431
15761950,Woronoff,652,45,9,1,1,153384,1,110827,2432
15669410,Yevdokimova,683,30,8,2,0,24939,0,110830,2433
15659656,Pan,849,35,4,1,0,126420,0,110838,2434
15607133,Shih,717,49,1,2,1,124533,1,110864,2435
15768495,Chidimma,700,32,8,2,1,161846,1,110923,2436
15665062,Lucchese,696,19,1,1,1,2767,0,110929,2437
15644753,Hung,848,40,3,1,1,30877,0,110930,2438
15663168,MacDonald,665,35,8,1,1,169288,0,110935,2439
15774358,Robertson,443,59,4,1,1,72847,1,110939,2440
15711572,O'Kane,705,31,9,2,1,163485,0,110942,2441
15639368,Pipes,732,25,0,1,0,172577,0,110943,2442
15699195,Shen,709,24,3,1,1,168516,0,110949,2443
15802256,Yao,439,28,7,2,1,138527,0,110976,2444
15684868,Cameron,668,56,9,1,1,134397,1,110994,2445
15720050,Barrett,727,28,2,1,1,101434,0,110998,2446
15730793,Russell,699,54,3,1,1,155906,1,111009,2447
15586585,Duncan,698,51,2,1,1,86410,0,111019,2448
15766064,Komarova,559,33,9,2,1,110372,0,111060,2449
15754177,Bazarova,712,53,2,2,0,26542,0,111061,2450
15621974,Davydova,778,33,4,2,1,83557,0,111064,2451
15649297,T'ang,605,62,4,2,0,125661,0,111066,2452
15762729,Ukaegbunam,745,28,1,1,1,73276,1,111071,2453
15812706,Mazure,627,49,4,1,0,146680,0,111088,2454
15782530,Bruce,681,30,2,1,1,68986,0,111093,2455
15667424,Forbes,682,43,7,2,1,64679,0,111094,2456
15737909,Bates,759,44,2,2,1,100138,0,111096,2457
15696388,Artamonova,755,38,4,1,1,19763,0,111097,2458
15668309,Maslow,350,40,0,1,1,172321,1,111099,2459
15789498,Miller,562,30,3,2,0,140650,0,111100,2460
15648933,Reilly,831,44,3,1,1,28144,1,111101,2461
15608406,Schmidt,678,26,5,1,1,60941,1,111128,2462
15759499,Gardiner,598,32,4,1,1,167376,0,111157,2463
15739548,Johnson,775,28,9,1,1,149331,0,111168,2464
15615140,Corson,791,36,6,1,1,189970,0,111169,2465
15620123,Christie,605,39,6,1,0,9641,0,111170,2466
15717962,Ch'iu,773,63,9,1,1,93091,0,111180,2467
15665521,Chiazagomekpele,642,18,5,2,0,10064,0,111184,2468
15746490,Wollstonecraft,648,53,6,1,1,121542,0,111201,2469
15570857,Kambinachi,677,39,0,2,1,147578,0,111214,2470
15783349,Montague,481,39,1,1,1,123995,0,111233,2471
15769703,West,550,45,8,1,0,97623,1,111258,2472
15665053,Nixon,636,52,4,1,0,32936,1,111285,2473
15789563,Fiorentino,706,46,7,1,1,149170,1,111288,2474
15669782,Chu,820,39,9,1,1,16770,1,111337,2475
15781702,Brookes,733,38,9,2,0,194873,0,111347,2476
15783097,Lombardo,813,27,6,1,1,46422,0,111348,2477
15728005,Urban,698,57,9,2,1,105715,0,111360,2478
15589017,Chiu,547,55,4,3,1,16922,1,111363,2479
15670587,Yang,558,25,10,2,1,197264,0,111363,2480
15774336,Jamieson,648,44,9,2,1,91948,0,111370,2481
15584930,Grimmett,726,30,5,2,1,2704,0,111375,2482
15800845,Artemieva,732,33,8,1,1,45099,0,111380,2483
15587421,Tsai,687,34,7,2,1,148565,0,111388,2484
15714883,Genovese,508,25,2,1,0,48197,0,111396,2485
15706537,Pirogov,577,59,7,1,0,191070,0,111397,2486
15638329,Uspensky,522,25,1,1,1,168684,0,111432,2487
15625881,Koehler,634,37,3,2,1,167032,0,111433,2488
15705352,Yang,686,38,7,1,1,76076,0,111485,2489
15726796,Brabyn,844,38,7,1,1,119333,0,111502,2490
15606386,Wang,753,46,3,3,1,159577,1,111513,2491
15577771,Akabueze,453,40,1,1,1,120374,1,111524,2492
15585379,Humphries,704,39,2,1,1,199485,0,111525,2493
15812210,Yashina,497,32,8,4,1,9498,1,111537,2494
15604515,Yefremov,737,22,10,2,0,106328,0,111543,2495
15594786,Ts'ai,772,34,7,1,1,121073,0,111566,2496
15740602,Boyle,674,27,4,1,0,22026,0,111568,2497
15567446,Coffman,646,39,9,1,1,30839,0,111574,2498
15606149,Wood,571,66,9,1,0,189272,0,111577,2499
15804709,Watt,688,35,5,1,0,166166,1,111578,2500
15755798,Feng,610,33,4,1,0,113943,0,111582,2501
15669656,Macdonald,632,32,6,1,1,170383,0,111589,2502
15724851,Farmer,507,31,9,1,1,150037,0,111590,2503
15799600,Coles,640,48,1,1,0,135996,0,111599,2504
15726776,Donnelly,705,36,1,1,1,21807,0,111629,2505
15589869,Tang,437,49,9,2,0,166440,0,111634,2506
15589488,Ch'eng,686,56,5,1,1,80554,0,111642,2507
15716276,Kennedy,709,34,2,1,1,57030,0,111670,2508
15686060,Chou,670,43,9,1,1,178827,1,111678,2509
15732778,Templeman,468,29,1,2,1,195711,0,111682,2510
15584320,Brennan,686,39,3,1,0,136644,0,111696,2511
15770498,Parker,798,37,4,1,1,83478,0,111723,2512
15741078,Greece,736,54,7,2,0,84920,0,111729,2513
15616666,Artemova,646,52,6,2,0,68367,0,111739,2514
15629010,Beam,847,35,5,1,1,183584,0,111743,2515
15674551,Fitch,535,40,7,1,1,8128,1,111757,2516
15576824,Kennedy,564,44,3,3,1,104722,1,111760,2517
15681990,Palmerston,497,24,6,2,1,55859,0,111769,2518
15635752,Lo,685,38,4,2,1,102185,0,111798,2519
15794236,Thorpe,642,22,10,2,1,183045,0,111813,2520
15762682,Mitchell,709,35,1,2,1,12675,0,111827,2521
15683758,Onyekachukwu,640,44,7,1,1,67203,0,111833,2522
15680001,McDonald,602,38,7,2,1,124390,0,111836,2523
15649078,Christian,850,27,8,2,1,110806,0,111838,2524
15682356,Veltri,655,37,7,2,1,10511,0,111853,2525
15682618,Jamieson,535,31,7,2,1,36279,0,111855,2526
15583364,McGregor,476,32,6,1,0,112133,0,111872,2527
15764195,Newsom,519,39,4,1,1,97577,0,111900,2528
15616454,Davidson,476,34,8,1,0,197222,1,111905,2529
15628219,Benson,665,37,3,1,1,110360,1,111912,2530
15666548,Chung,466,56,2,3,1,197634,1,111920,2531
15672598,Walker,613,30,9,1,1,175796,0,111927,2532
15707473,Summers,850,48,6,1,1,111756,0,111963,2533
15626008,Miller,622,52,9,1,1,162756,1,111974,2534
15728669,Knowles,584,30,8,1,1,177772,1,112014,2535
